frame,time_s,cls_name,conf,x1,y1,x2,y2
606,24.240000,person,0.403281,305.28,113.32,352.47,295.73
606,24.240000,person,0.347680,395.32,96.72,447.02,273.21
606,24.240000,person,0.336473,251.79,73.51,325.28,296.36
606,24.240000,person,0.259281,377.52,104.07,436.78,290.93
607,24.280000,person,0.522395,299.17,66.00,380.31,291.68
607,24.280000,person,0.351684,395.53,95.73,446.68,270.66
607,24.280000,person,0.324505,251.96,74.52,326.16,296.56
607,24.280000,person,0.318628,305.38,112.06,352.69,296.07
607,24.280000,person,0.280459,377.42,103.41,436.20,291.39
608,24.320000,person,0.503213,299.12,65.85,380.10,292.38
608,24.320000,person,0.370472,395.61,95.41,447.40,272.29
608,24.320000,person,0.316235,250.18,88.42,307.28,266.59
608,24.320000,person,0.315970,303.73,111.50,352.45,295.89
608,24.320000,person,0.287924,377.40,101.51,435.99,291.71
609,24.360000,person,0.464260,299.01,66.04,380.64,292.75
609,24.360000,person,0.358370,395.80,96.09,445.84,269.15
609,24.360000,person,0.350880,249.87,88.41,306.09,265.41
609,24.360000,person,0.333471,303.78,113.45,351.72,296.69
609,24.360000,person,0.288938,378.58,105.10,433.69,291.76
610,24.400000,person,0.429915,298.00,65.99,380.17,293.26
610,24.400000,person,0.342930,250.24,90.08,305.76,259.16
610,24.400000,person,0.340621,395.79,97.23,445.74,267.14
610,24.400000,person,0.336945,304.76,114.70,351.41,296.70
610,24.400000,person,0.282526,377.64,105.17,434.01,292.73
610,24.400000,person,0.254159,253.09,76.15,328.56,297.62
611,24.440000,person,0.406900,297.97,66.22,379.59,293.51
611,24.440000,person,0.346800,250.33,90.08,305.94,256.64
611,24.440000,person,0.340647,305.25,115.49,351.61,297.57
611,24.440000,person,0.300223,396.13,98.24,444.71,262.13
611,24.440000,person,0.296145,380.90,113.69,432.12,293.63
612,24.480000,person,0.407806,296.80,66.65,378.38,293.93
612,24.480000,person,0.320173,305.28,113.11,351.67,297.96
612,24.480000,person,0.312672,250.32,90.53,305.70,258.79
612,24.480000,person,0.295040,377.73,103.93,435.59,294.59
612,24.480000,person,0.275950,395.67,98.65,445.15,264.95
612,24.480000,person,0.256902,255.03,76.11,330.46,297.61
613,24.520000,person,0.411732,301.54,68.65,363.85,293.41
613,24.520000,person,0.353622,378.69,105.56,435.22,294.63
613,24.520000,person,0.303814,250.29,91.36,305.65,255.13
613,24.520000,person,0.260588,255.56,76.66,330.93,297.94
614,24.560000,person,0.449622,303.01,70.30,366.04,292.25
614,24.560000,person,0.408301,378.18,100.70,435.02,296.38
614,24.560000,person,0.301559,250.30,90.85,306.40,259.62
614,24.560000,person,0.259269,256.61,75.45,331.28,297.82
615,24.600000,person,0.509439,303.13,69.65,365.18,290.59
615,24.600000,person,0.433541,377.67,99.98,436.16,295.44
615,24.600000,person,0.281356,250.48,91.27,306.36,258.72
615,24.600000,person,0.264929,257.16,76.04,330.98,298.12
616,24.640000,person,0.538175,302.52,69.48,366.45,290.43
616,24.640000,person,0.487290,376.17,100.90,436.96,294.97
616,24.640000,person,0.283915,250.47,88.94,305.85,258.47
616,24.640000,person,0.258353,258.67,75.52,331.73,298.45
617,24.680000,person,0.589935,301.99,67.60,367.51,288.87
617,24.680000,person,0.536086,376.32,100.30,436.56,295.31
617,24.680000,person,0.303001,250.44,88.64,305.81,257.09
617,24.680000,person,0.256821,258.39,75.20,331.79,298.26
618,24.720000,person,0.634055,302.19,67.25,367.43,290.57
618,24.720000,person,0.510944,376.79,99.62,435.76,294.48
618,24.720000,person,0.323399,250.54,89.00,305.80,259.20
618,24.720000,person,0.251460,258.73,75.68,332.20,298.27
619,24.760000,person,0.635604,302.48,67.55,367.39,290.45
619,24.760000,person,0.493620,375.92,99.15,435.92,295.94
619,24.760000,person,0.319420,250.38,88.92,305.77,260.63
619,24.760000,person,0.255806,258.09,75.46,332.11,298.32
620,24.800000,person,0.645658,303.11,67.20,367.15,290.96
620,24.800000,person,0.541776,375.21,99.44,436.13,296.67
620,24.800000,person,0.331268,250.45,88.93,306.04,261.12
620,24.800000,person,0.257174,258.27,75.81,332.48,298.34
621,24.840000,person,0.624780,303.44,67.55,367.28,290.34
621,24.840000,person,0.527636,375.33,97.51,435.77,296.93
621,24.840000,person,0.331198,250.33,89.21,305.86,262.41
621,24.840000,person,0.258659,258.32,76.18,332.91,298.17
622,24.880000,person,0.597062,303.47,67.78,367.22,289.75
622,24.880000,person,0.567210,375.49,100.27,432.26,295.23
622,24.880000,person,0.334581,250.32,89.59,305.49,265.10
622,24.880000,person,0.253490,257.61,76.04,332.27,297.84
623,24.920000,person,0.576561,373.49,98.10,434.96,294.53
623,24.920000,person,0.571842,304.01,69.60,366.78,288.51
623,24.920000,person,0.337604,250.51,89.42,306.15,264.60
624,24.960000,person,0.585207,373.80,97.99,434.53,293.10
624,24.960000,person,0.533133,303.91,70.64,367.16,288.48
624,24.960000,person,0.339613,250.50,89.55,306.05,266.44
624,24.960000,person,0.250285,256.92,74.99,331.85,297.64
625,25.000000,person,0.576524,372.77,94.92,435.88,291.84
625,25.000000,person,0.508653,304.15,71.60,366.53,289.33
625,25.000000,person,0.320416,250.84,91.51,306.04,261.98
625,25.000000,person,0.252663,257.56,74.98,332.08,297.94
626,25.040000,person,0.576012,373.57,95.11,434.89,291.92
626,25.040000,person,0.533407,304.06,70.78,366.64,299.15
626,25.040000,person,0.320791,250.33,90.52,305.91,265.30
626,25.040000,person,0.257746,257.36,75.91,331.32,297.84
627,25.080000,person,0.562757,304.02,72.56,366.74,297.49
627,25.080000,person,0.548601,374.00,94.17,434.60,292.78
627,25.080000,person,0.318894,250.24,90.71,305.30,267.36
627,25.080000,person,0.253923,256.90,74.76,330.59,298.09
628,25.120000,person,0.619546,304.16,74.22,366.49,296.77
628,25.120000,person,0.570655,373.85,93.60,434.83,293.29
628,25.120000,person,0.327928,250.03,90.75,305.54,268.21
628,25.120000,person,0.254879,256.65,76.68,329.64,298.49
629,25.160000,person,0.621125,304.02,73.03,365.89,297.51
629,25.160000,person,0.596291,374.33,93.53,434.35,293.32
629,25.160000,person,0.302376,250.30,92.24,304.99,265.19
629,25.160000,person,0.251706,257.16,75.41,330.53,298.23
630,25.200000,person,0.616832,304.06,73.37,366.00,297.06
630,25.200000,person,0.576739,373.89,93.02,434.59,292.07
630,25.200000,person,0.310778,250.54,91.60,305.27,263.39
631,25.240000,person,0.644788,303.86,73.13,365.73,297.29
631,25.240000,person,0.570819,373.81,93.53,434.42,291.89
631,25.240000,person,0.326761,250.32,91.38,305.35,263.98
632,25.280000,person,0.649770,303.82,72.37,365.07,296.41
632,25.280000,person,0.575595,373.50,93.64,434.81,292.04
632,25.280000,person,0.330373,250.36,91.86,305.55,261.22
633,25.320000,person,0.631485,303.82,73.40,365.41,296.01
633,25.320000,person,0.565950,373.11,92.49,435.17,292.13
633,25.320000,person,0.323751,250.30,92.90,305.61,261.92
634,25.360000,person,0.644939,374.76,92.41,433.99,293.71
634,25.360000,person,0.623504,304.05,72.80,365.56,295.32
634,25.360000,person,0.341911,250.10,93.26,305.99,263.86
635,25.400000,person,0.676396,375.25,91.30,433.16,293.76
635,25.400000,person,0.601267,304.35,72.30,365.21,296.24
635,25.400000,person,0.345485,250.06,93.44,305.85,264.22
636,25.440000,person,0.673171,374.99,88.60,433.49,293.59
636,25.440000,person,0.592342,304.23,71.22,364.93,295.40
636,25.440000,person,0.352679,250.11,93.18,305.93,262.79
637,25.480000,person,0.644332,376.20,90.52,432.67,292.54
637,25.480000,person,0.564998,304.44,71.78,364.76,297.45
637,25.480000,person,0.348348,250.11,92.99,305.70,265.72
638,25.520000,person,0.680597,376.65,92.18,432.65,291.91
638,25.520000,person,0.602531,304.69,71.88,365.10,297.95
638,25.520000,person,0.364936,250.08,92.79,305.96,266.10
639,25.560000,person,0.674868,373.09,90.83,434.52,288.16
639,25.560000,person,0.659319,304.45,71.29,365.24,295.89
639,25.560000,person,0.374347,250.09,92.07,306.41,266.20
640,25.600000,person,0.724022,303.19,70.08,365.32,291.15
640,25.600000,person,0.636299,376.11,95.13,433.86,287.69
640,25.600000,person,0.436122,250.00,87.91,306.89,264.91
641,25.640000,person,0.682599,303.65,69.03,365.96,292.49
641,25.640000,person,0.678527,376.54,92.05,433.85,290.38
641,25.640000,person,0.447721,249.89,88.68,306.93,264.34
642,25.680000,person,0.692468,302.94,67.11,366.46,294.42
642,25.680000,person,0.664263,375.08,89.83,434.06,292.39
642,25.680000,person,0.460492,249.68,88.25,306.73,264.84
643,25.720000,person,0.748763,303.08,66.81,365.12,292.56
643,25.720000,person,0.632926,375.47,91.60,433.01,293.78
643,25.720000,person,0.456391,249.95,87.77,306.61,265.46
643,25.720000,person,0.250884,254.83,77.35,326.45,299.15
644,25.760000,person,0.725002,302.81,66.40,365.72,293.41
644,25.760000,person,0.622595,375.29,89.87,433.55,294.40
644,25.760000,person,0.474223,250.01,87.75,306.71,264.54
644,25.760000,person,0.253408,254.76,77.26,326.41,299.15
645,25.800000,person,0.721586,303.05,66.62,365.81,293.56
645,25.800000,person,0.600178,374.66,90.64,434.14,296.29
645,25.800000,person,0.447409,249.77,88.15,306.94,266.23
646,25.840000,person,0.731760,303.45,66.54,365.25,295.69
646,25.840000,person,0.569480,374.37,88.60,434.52,297.33
646,25.840000,person,0.445467,250.26,87.95,306.80,262.87
647,25.880000,person,0.751709,302.70,67.38,364.81,293.38
647,25.880000,person,0.542426,373.73,84.89,435.58,299.50
647,25.880000,person,0.456121,249.73,87.24,306.93,267.81
648,25.920000,person,0.743585,302.71,67.94,363.91,294.12
648,25.920000,person,0.529804,375.26,88.32,435.61,296.65
648,25.920000,person,0.448878,249.77,87.79,306.69,266.19
648,25.920000,person,0.257699,255.42,78.37,326.83,299.19
649,25.960000,person,0.728896,302.58,68.61,364.37,296.03
649,25.960000,person,0.534684,374.31,88.94,436.56,295.97
649,25.960000,person,0.462793,249.73,87.93,306.20,268.55
650,26.000000,person,0.720247,302.79,68.97,364.58,295.83
650,26.000000,person,0.496506,374.95,92.15,436.30,296.62
650,26.000000,person,0.480916,249.43,87.45,306.09,270.90
651,26.040000,person,0.717323,307.18,75.12,364.08,300.09
651,26.040000,person,0.521515,376.26,93.61,436.21,295.89
651,26.040000,person,0.499496,249.53,87.91,306.22,270.90
652,26.080000,person,0.712258,307.11,74.96,364.04,300.25
652,26.080000,person,0.513688,249.45,87.91,306.32,270.73
652,26.080000,person,0.469336,376.70,94.52,436.01,298.06
653,26.120000,person,0.729804,307.07,75.34,364.06,295.46
653,26.120000,person,0.494435,249.68,88.86,306.30,267.45
653,26.120000,person,0.403746,367.87,88.26,438.88,308.45
654,26.160000,person,0.684410,306.71,75.98,364.99,296.10
654,26.160000,person,0.480571,249.70,88.27,306.17,271.28
654,26.160000,person,0.400078,369.11,87.46,439.50,306.14
655,26.200000,person,0.662516,307.34,76.95,363.94,295.50
655,26.200000,person,0.445823,249.77,90.64,306.46,266.29
655,26.200000,person,0.376221,368.72,88.22,439.83,308.68
656,26.240000,person,0.636436,307.84,77.35,363.09,295.16
656,26.240000,person,0.453780,249.61,89.89,306.59,268.48
656,26.240000,person,0.336067,372.27,88.26,440.91,308.98
657,26.280000,person,0.635950,307.32,77.08,362.62,295.06
657,26.280000,person,0.505324,249.44,89.40,306.69,268.73
657,26.280000,person,0.341638,372.51,89.79,441.23,308.47
658,26.320000,person,0.641571,307.44,76.93,363.00,293.70
658,26.320000,person,0.507790,249.30,89.41,306.57,268.78
658,26.320000,person,0.333581,373.85,89.58,441.89,307.13
659,26.360000,person,0.627600,306.37,77.67,362.71,290.44
659,26.360000,person,0.544368,249.30,88.76,306.44,268.57
659,26.360000,person,0.339097,375.89,88.87,443.03,306.17
660,26.400000,person,0.616354,306.38,77.78,362.77,289.17
660,26.400000,person,0.573770,249.15,88.58,306.44,268.35
660,26.400000,person,0.312419,376.27,88.16,443.02,306.05
661,26.440000,person,0.599930,306.14,77.45,363.81,287.80
661,26.440000,person,0.588066,248.91,88.48,306.03,267.64
661,26.440000,person,0.365688,375.52,89.77,443.05,306.44
662,26.480000,person,0.611896,249.21,88.48,305.88,266.55
662,26.480000,person,0.553660,305.90,77.10,363.93,289.77
662,26.480000,person,0.383512,375.38,91.00,443.15,307.58
663,26.520000,person,0.592083,249.07,88.66,305.75,267.27
663,26.520000,person,0.547544,305.71,76.34,363.52,288.93
663,26.520000,person,0.383932,376.56,91.08,444.16,309.39
664,26.560000,person,0.597684,249.20,88.67,305.60,267.38
664,26.560000,person,0.559994,305.83,76.41,363.22,289.95
664,26.560000,person,0.357149,377.75,90.42,444.98,309.45
665,26.600000,person,0.598398,248.82,88.29,305.38,269.48
665,26.600000,person,0.560084,305.34,75.96,362.50,290.69
665,26.600000,person,0.396445,374.35,93.24,444.20,308.82
666,26.640000,person,0.581363,248.55,87.86,305.05,271.51
666,26.640000,person,0.513042,304.63,76.09,363.02,291.01
666,26.640000,person,0.408769,373.41,92.87,444.35,308.64
667,26.680000,person,0.582391,248.78,88.00,304.94,270.56
667,26.680000,person,0.533369,304.58,76.21,362.11,290.32
667,26.680000,person,0.425111,374.39,93.56,445.10,308.98
668,26.720000,person,0.590703,248.68,88.11,304.90,271.17
668,26.720000,person,0.525806,304.58,75.88,362.00,290.72
668,26.720000,person,0.414729,374.79,93.46,445.27,309.20
669,26.760000,person,0.561162,248.35,88.19,305.15,272.27
669,26.760000,person,0.518255,302.29,69.69,363.75,290.10
669,26.760000,person,0.443249,374.25,93.52,445.75,308.96
670,26.800000,person,0.578084,248.40,88.41,305.29,269.64
670,26.800000,person,0.508316,302.27,69.41,363.85,290.01
670,26.800000,person,0.442470,374.42,93.00,445.34,309.07
671,26.840000,person,0.553436,248.45,88.43,305.11,271.99
671,26.840000,person,0.501594,304.23,73.70,361.51,291.85
671,26.840000,person,0.391100,376.72,91.62,446.39,309.57
672,26.880000,person,0.538804,248.40,88.27,305.16,273.42
672,26.880000,person,0.508920,302.19,68.75,363.42,290.79
672,26.880000,person,0.405104,376.53,91.24,446.40,308.79
673,26.920000,person,0.514826,247.83,87.74,304.68,275.28
673,26.920000,person,0.480645,304.31,74.33,361.68,293.08
673,26.920000,person,0.471217,374.27,92.21,445.21,309.19
674,26.960000,person,0.510283,247.96,87.97,304.63,275.06
674,26.960000,person,0.487132,304.34,74.25,361.57,292.84
674,26.960000,person,0.478360,374.60,92.08,445.34,309.81
675,27.000000,person,0.511500,247.85,88.27,304.78,273.67
675,27.000000,person,0.491582,304.15,74.57,361.86,292.07
675,27.000000,person,0.457247,375.02,91.86,445.22,309.78
676,27.040000,person,0.507010,247.72,88.24,304.75,274.20
676,27.040000,person,0.481049,304.25,74.65,361.85,292.62
676,27.040000,person,0.460195,375.14,91.74,445.10,309.75
677,27.080000,person,0.488171,248.08,87.40,304.62,276.56
677,27.080000,person,0.480907,303.80,75.19,361.82,289.59
677,27.080000,person,0.436155,376.40,91.02,445.94,307.86
678,27.120000,person,0.512631,248.46,87.59,304.54,274.40
678,27.120000,person,0.492631,303.72,75.23,361.67,289.36
678,27.120000,person,0.426668,376.61,91.33,445.85,307.64
679,27.160000,person,0.482729,304.09,75.26,362.00,291.64
679,27.160000,person,0.474069,248.59,88.25,304.27,272.83
679,27.160000,person,0.427367,377.99,91.13,446.55,309.77
680,27.200000,person,0.479765,304.08,75.47,361.74,292.02
680,27.200000,person,0.469715,248.60,87.83,304.16,274.18
680,27.200000,person,0.428838,378.36,91.14,446.59,309.80
681,27.240000,person,0.479753,299.46,67.32,363.82,290.13
681,27.240000,person,0.476055,248.59,87.39,303.68,270.93
681,27.240000,person,0.417943,379.52,90.76,447.78,310.22
682,27.280000,person,0.480292,299.42,67.61,363.88,289.63
682,27.280000,person,0.466360,248.61,87.48,303.60,270.29
682,27.280000,person,0.417185,378.64,91.27,447.62,309.86
683,27.320000,person,0.480759,299.62,68.02,363.92,289.60
683,27.320000,person,0.456142,248.74,87.69,303.55,268.24
683,27.320000,person,0.433627,378.42,91.73,447.46,310.42
684,27.360000,person,0.483995,299.64,68.42,363.82,289.52
684,27.360000,person,0.456654,248.75,87.65,303.49,268.94
684,27.360000,person,0.428258,378.34,91.46,447.31,310.51
685,27.400000,person,0.486074,299.52,68.00,363.85,289.89
685,27.400000,person,0.444383,248.71,87.37,303.42,265.83
685,27.400000,person,0.422071,379.06,91.28,447.98,311.70
686,27.440000,person,0.501694,299.69,69.39,364.02,289.66
686,27.440000,person,0.445800,248.62,87.12,303.13,265.35
686,27.440000,person,0.408324,380.71,90.77,448.77,312.18
687,27.480000,person,0.507052,299.74,69.00,363.95,290.41
687,27.480000,person,0.429413,248.75,87.15,303.24,266.13
687,27.480000,person,0.421344,380.14,90.49,448.40,312.06
688,27.520000,person,0.499195,300.08,69.79,364.30,290.30
688,27.520000,person,0.430898,248.71,87.20,303.30,266.11
688,27.520000,person,0.407231,380.81,90.14,448.42,312.43
689,27.560000,person,0.497941,300.10,65.10,364.86,290.85
689,27.560000,person,0.426516,248.65,87.34,302.42,269.09
689,27.560000,person,0.418155,381.11,88.84,448.03,311.40
690,27.600000,person,0.502659,300.48,66.52,365.71,290.44
690,27.600000,person,0.426789,248.84,87.24,302.18,270.19
690,27.600000,person,0.394530,382.22,88.86,448.95,312.07
691,27.640000,person,0.518061,301.03,64.12,365.97,291.21
691,27.640000,person,0.441727,248.93,87.63,302.47,268.85
691,27.640000,person,0.310551,385.52,86.59,450.90,314.41
692,27.680000,person,0.532488,300.80,63.94,365.31,291.45
692,27.680000,person,0.437646,248.82,87.58,302.30,269.68
692,27.680000,person,0.308132,385.70,86.47,450.78,313.75
693,27.720000,person,0.505922,300.65,63.07,365.96,291.53
693,27.720000,person,0.417554,248.81,87.47,302.47,268.75
693,27.720000,person,0.321106,396.82,94.72,447.85,291.50
694,27.760000,person,0.487872,300.72,63.22,365.94,291.10
694,27.760000,person,0.424268,248.89,88.11,301.80,266.17
694,27.760000,person,0.355540,398.39,93.57,449.80,281.57
695,27.800000,person,0.497521,300.60,62.67,365.43,291.64
695,27.800000,person,0.424772,248.73,87.84,302.16,269.86
695,27.800000,person,0.374120,399.11,93.23,449.56,278.18
696,27.840000,person,0.469519,299.74,63.66,364.23,291.32
696,27.840000,person,0.429522,248.49,87.68,302.18,272.60
696,27.840000,person,0.359281,398.26,93.14,449.85,278.23
697,27.880000,person,0.477167,299.76,64.29,364.43,290.81
697,27.880000,person,0.440684,248.08,87.27,302.58,277.12
697,27.880000,person,0.361746,397.50,95.63,448.04,286.52
698,27.920000,person,0.496512,300.04,63.46,364.33,291.29
698,27.920000,person,0.445583,248.20,87.74,302.63,277.22
698,27.920000,person,0.350700,397.35,95.00,447.86,286.55
699,27.960000,person,0.515275,300.08,63.62,364.16,291.57
699,27.960000,person,0.441342,247.98,87.31,303.01,278.98
699,27.960000,person,0.341663,398.38,94.87,449.26,276.42
700,28.000000,person,0.510636,300.03,64.20,364.01,291.56
700,28.000000,person,0.443777,247.99,87.35,303.02,279.12
700,28.000000,person,0.337591,397.18,95.34,447.15,285.89
701,28.040000,person,0.487938,299.58,61.72,364.83,291.22
701,28.040000,person,0.437706,248.05,86.67,302.51,281.78
701,28.040000,person,0.328500,396.95,95.65,446.59,286.14
702,28.080000,person,0.482178,299.46,61.67,365.04,290.69
702,28.080000,person,0.459025,248.06,86.86,302.32,281.58
702,28.080000,person,0.338307,396.82,95.35,447.27,284.74
703,28.120000,person,0.512056,300.12,61.68,365.27,290.31
703,28.120000,person,0.460336,247.90,86.64,302.37,282.99
703,28.120000,person,0.356630,396.80,95.04,447.43,284.37
704,28.160000,person,0.514057,299.93,61.68,365.40,289.85
704,28.160000,person,0.478482,248.31,86.93,302.05,278.53
704,28.160000,person,0.347473,396.74,95.21,446.90,284.78
705,28.200000,person,0.519543,299.94,61.21,365.95,289.71
705,28.200000,person,0.487034,248.15,87.06,301.68,278.36
705,28.200000,person,0.331784,396.82,95.21,446.68,284.29
706,28.240000,person,0.535826,300.08,61.43,365.75,289.82
706,28.240000,person,0.498123,248.16,87.18,301.81,279.55
706,28.240000,person,0.328651,396.82,95.24,446.52,285.31
